,Phrase Quality,Phrase,Year
806,0.8215168111,basis functions,1993
807,0.8211611066,execution times,1993
808,0.8206543816,processing element,1993
809,0.8176078889,directed acyclic,1993
810,0.8164855331,recent developments,1993
811,0.8157677108,parallel machine,1993
812,0.8156909139,controller design,1993
813,0.8146492633,singular value decomposition,1993
814,0.8145308465,minimum weight,1993
815,0.8145308266,human computer interaction,1993
816,0.8079083366,air traffic,1993
817,0.8054108033,free space,1993
818,0.8037607348,convergence rate,1993
819,0.8009029158,hardware design,1993
820,0.7987897965,object oriented systems,1993
821,0.7951729239,logic functions,1993
822,0.7950169835,test sequence,1993
823,0.7949383912,learning control,1993
824,0.7940797153,dynamic systems,1993
825,0.7940765986,face to face,1993
826,0.793835795,nonlinear systems,1993
827,0.7934637405,user level,1993
828,0.7933565364,lms algorithm,1993
829,0.7930105519,linear phase,1993
830,0.7906503849,recursive least squares,1993
831,0.7897159193,connected graph,1993
832,0.7891668663,image reconstruction,1993
833,0.7888758877,test sequences,1993
834,0.7870167311,john wiley,1993
835,0.7853500275,adaptive filter,1993
836,0.7845109973,test sets,1993
837,0.7803474512,mathematical model,1993
838,0.7803207176,arithmetic operations,1993
839,0.7798345883,delay faults,1993
840,0.7792496498,channel routing,1993
841,0.7782176758,image quality,1993
842,0.7782061954,feature based,1993
843,0.7780626308,network topology,1993
844,0.7777893797,energy function,1993
845,0.7757213176,propagation delay,1993
846,0.7748911758,matching problem,1993
847,0.7746971519,complex systems,1993
848,0.7725667407,training examples,1993
849,0.7725215943,independent set,1993
850,0.7723166424,randomly generated,1993
851,0.7709177357,recognition rate,1993
852,0.7697659076,lessons learned,1993
853,0.7661986515,user friendly,1993
854,0.7655393206,data collected,1993
855,0.7635225183,markov random,1993
856,0.7634734588,probability density,1993
857,0.7629854722,distributed environment,1993
858,0.7578304714,motion parameters,1993
859,0.7572136976,user defined,1993
860,0.7567570542,distributed queue,1993
861,0.7550129735,loss probability,1993
862,0.7538716419,rewriting systems,1993
863,0.7538014857,parameter values,1993
864,0.7528292467,training data,1993
865,0.7524071055,impulse response fir,1993
866,0.7522940874,high accuracy,1993
867,0.7490249042,real life,1993
868,0.7486834184,robot motion,1993
869,0.7486349505,modified version,1993
870,0.7477117599,object model,1993
871,0.7461304828,feedback control,1993
872,0.7459830546,convergence properties,1993
873,0.7457295726,traffic control,1993
874,0.7430641266,level design,1993
875,0.7400570049,numerical solution,1993
876,0.737967088,approximation algorithms,1993
877,0.7366766637,vice versa,1993
878,0.7366427757,design for testability,1993
879,0.7336474758,high bandwidth,1993
880,0.7311711669,open problems,1993
881,0.7308984777,field programmable,1993
882,0.730282078,parallel processors,1993
883,0.7299222986,data parallel,1993
884,0.7289123591,previously published,1993
885,0.7280618891,recurrent neural,1993
886,0.7267552541,control schemes,1993
887,0.723486952,prior knowledge,1993
888,0.7225185705,differential equation,1993
889,0.7188790402,analytical model,1993
890,0.717943047,analysis techniques,1993
891,0.7167335163,backpropagation algorithm,1993
892,0.7159216486,concurrent systems,1993
893,0.7148546321,performance characteristics,1993
894,0.7146750351,algorithm runs,1993
895,0.7141509446,range data,1993
896,0.7095330279,feedforward neural,1993
897,0.7061710233,communication network,1993
898,0.705972141,programming problem,1993
899,0.7053681889,search algorithms,1993
900,0.7013021819,x ray,1993
901,0.6982074545,parallel systems,1993
902,0.6974596287,scheduling problems,1993
903,0.6951758155,graph based,1993
904,0.693069316,network design,1993
905,0.692104311,communication channel,1993
906,0.6910826564,communication overhead,1993
907,0.6893417835,continuous speech,1993
908,0.6875798377,neural network based,1993
909,0.6866841671,high order,1993
910,0.6864991297,self stabilizing,1993
911,0.6863320522,learning method,1993
912,0.6860972671,previous approaches,1993
913,0.6830516251,reference model,1993
914,0.6817899332,optimization techniques,1993
915,0.681738072,simulation studies,1993
916,0.6814353964,adaptive algorithm,1993
917,0.6809688096,cmos technology,1993
918,0.6777648814,distributed memory parallel,1993
919,0.676265918,special attention,1993
920,0.6759523937,control problem,1993
921,0.6747895966,error analysis,1993
922,0.6736332394,data distribution,1993
923,0.6733538178,path problem,1993
924,0.6722221675,problem size,1993
925,0.6699564686,memory multiprocessor,1993
926,0.6631557196,design and implementation,1993
927,0.6553633286,cm 5,1993
928,0.6553568616,algorithm for finding,1993
929,0.6545367734,implementation issues,1993
930,0.6522535809,flow problems,1993
931,0.6507007015,efficient parallel,1993
932,0.650038048,dynamic behavior,1993
933,0.6496984664,management information,1993
934,0.6482123723,object oriented approach,1993
935,0.6479761265,recognition problem,1993
936,0.6478321723,performance degradation,1993
937,0.6471791878,issues involved,1993
938,0.6441073037,error rates,1993
939,0.6437946272,hard real time,1993
940,0.6391501035,parallel applications,1993
941,0.6386684561,design method,1993
942,0.6371601168,previous algorithms,1993
943,0.6345470855,ordinary differential,1993
944,0.6341410794,automatic test,1993
945,0.629654719,model parameters,1993
946,0.6263083804,conceptual model,1993
947,0.6260719463,square error,1993
948,0.6259791042,john wiley sons inc,1993
949,0.6236390086,computational cost,1993
950,0.6232271137,model management,1993
951,0.6202522952,linear programs,1993
952,0.6200342217,computing environment,1993
953,0.6192257082,performance measurements,1993
954,0.6177914567,real images,1993
955,0.6168496527,design space,1993
956,0.6116957573,international society for optical engineering downloading,1993
957,0.6116056652,preliminary results,1993
958,0.6093003262,data analysis,1993
959,0.6085216832,linear time algorithm,1993
960,0.6068733539,based methods,1993
961,0.6051484883,control problems,1993
962,0.6020054464,real time control,1993
963,0.6001814293,article presents,1993
964,0.9696483801,hidden markov model,1994
965,0.9619788361,remote sensing,1994
966,0.9619702393,genetic programming,1994
967,0.9590949622,partial differential equations,1994
968,0.9570623663,multilayer perceptron,1994
969,0.9561301594,collision avoidance,1994
970,0.9537755448,mathematical morphology,1994
971,0.9511585461,graphical user interfaces,1994
972,0.9508647317,code division multiple access,1994
973,0.9488543724,matrix multiplication,1994
974,0.9488312007,machine vision,1994
975,0.9478243828,inductive logic programming,1994
976,0.9461649109,hill climbing,1994
977,0.9440205891,world wide web,1994
978,0.9423377404,code division multiple access cdma,1994
979,0.9414114141,trellis coded,1994
980,0.9394258559,intersymbol interference,1994
981,0.9386416314,cd rom,1994
982,0.9384185977,mobile radio,1994
983,0.9368806513,rayleigh fading,1994
984,0.9337032463,bit error rate,1994
985,0.9335404237,multipath fading,1994
986,0.9330968366,packet switching,1994
987,0.932108467,rigid body,1994
988,0.9315128127,electronic mail,1994
989,0.9281963733,video compression,1994
990,0.9264753214,clock cycle,1994
991,0.9261337195,spoken language,1994
992,0.92225348,ds cdma,1994
993,0.9222273162,markov random field,1994
994,0.9207816892,monte carlo simulation,1994
995,0.9207154106,sparse matrix,1994
996,0.9203858336,field programmable gate arrays,1994
997,0.9199778423,formal verification,1994
998,0.9189356583,positive definite,1994
999,0.9176555776,power consumption,1994
1000,0.9175658101,constraint logic programming,1994
1001,0.9171645966,direct sequence spread spectrum,1994
1002,0.9147692007,resource management,1994
1003,0.9141869123,base station,1994
1004,0.9105508333,linear logic,1994
1005,0.910394724,multistage interconnection networks,1994
1006,0.909264241,lookup table,1994
1007,0.9076635794,atm switch,1994
1008,0.9067322553,software quality,1994
1009,0.9066498592,video coding,1994
1010,0.9050858525,software architecture,1994
1011,0.9050465128,recurrent neural networks,1994
1012,0.9044081681,personal computers,1994
1013,0.9033175169,disk array,1994
1014,0.9026890184,likelihood ratio,1994
1015,0.9026276465,qualitative reasoning,1994
1016,0.9019754127,subband coding,1994
1017,0.9018915433,blind equalization,1994
1018,0.9010663413,compression ratio,1994
1019,0.9009516172,context free grammars,1994
1020,0.9007407437,motion compensation,1994
1021,0.8999515082,power supply,1994
1022,0.8995448728,voronoi diagram,1994
1023,0.8994665234,hidden layer,1994
1024,0.8992618121,cross validation,1994
1025,0.8986356101,formal description,1994
1026,0.8955960457,motion compensated,1994
1027,0.895271015,bounded degree,1994
1028,0.8951296806,hidden units,1994
1029,0.894924199,fuzzy control,1994
1030,0.8948298096,star graph,1994
1031,0.8948062273,secret sharing,1994
1032,0.8930784647,variable bit rate,1994
1033,0.8926937752,stereo vision,1994
1034,0.8907486539,gradient descent,1994
1035,0.8886300833,power dissipation,1994
1036,0.8883747802,fir filter,1994
1037,0.8860052522,order statistics,1994
1038,0.8854010194,range images,1994
1039,0.8843603762,white noise,1994
1040,0.8842901316,speaker identification,1994
1041,0.8836696522,blocking probability,1994
1042,0.8834985333,fading channels,1994
1043,0.8818619525,continuous media,1994
1044,0.8818578752,inverse problem,1994
1045,0.8814990962,order statistic,1994
1046,0.8811350727,tree adjoining,1994
1047,0.8809552951,analog vlsi,1994
1048,0.876380951,deductive database,1994
1049,0.8758379385,flexible link,1994
1050,0.8747090663,spatio temporal,1994
1051,0.8745536123,markov decision,1994
1052,0.8745427298,multi dimensional,1994
1053,0.8740727739,selective fading,1994
1054,0.8738865458,business process,1994
1055,0.8732988555,low bit rate,1994
1056,0.8730663224,object oriented design,1994
1057,0.8724189791,knowledge discovery,1994
1058,0.8722663706,competitive learning,1994
1059,0.87218046,timing analysis,1994
1060,0.871769509,distributed memory machines,1994
1061,0.8708310704,allocation problem,1994
1062,0.8699194379,feed forward,1994
1063,0.8697772851,mutual information,1994
1064,0.8693765021,receptive fields,1994
1065,0.8692529337,cochannel interference,1994
1066,0.868746074,model based diagnosis,1994
1067,0.8683310664,intel ipsc860,1994
1068,0.8681535887,linear complementarity,1994
1069,0.8678214849,graph partitioning,1994
1070,0.8668157213,discrete event systems,1994
1071,0.8663825377,analog circuits,1994
1072,0.8655021653,edge detector,1994
1073,0.865118653,context dependent,1994
1074,0.8642004374,entropy constrained,1994
1075,0.8638072364,matched filter,1994
1076,0.8627668587,admission control,1994
1077,0.8627206315,ieee trans,1994
1078,0.8624135478,data acquisition,1994
1079,0.8621134225,random graphs,1994
1080,0.861079118,additive noise,1994
1081,0.8610028335,bit serial,1994
1082,0.8603603032,speaker independent,1994
1083,0.860306473,additive white gaussian noise,1994
1084,0.8600082571,bit error probability,1994
1085,0.8594956715,large vocabulary,1994
1086,0.8593757568,dynamic load balancing,1994
1087,0.8588965106,decision feedback,1994
1088,0.8580967338,vector space,1994
1089,0.8574131317,low bit rates,1994
1090,0.855128212,vector quantizers,1994
1091,0.8543030092,state dependent,1994
1092,0.8539916002,speech coding,1994
1093,0.8538040768,conflict free,1994
1094,0.8536969204,numerical methods,1994
1095,0.8533252563,edge disjoint,1994
1096,0.8526357755,spl alpha,1994
1097,0.8520116457,mobile communications,1994
1098,0.8519356892,soft decision,1994
1099,0.8511793167,heuristic search,1994
1100,0.8498311617,random fields,1994
1101,0.8498198302,process algebra,1994
1102,0.8496642053,bit allocation,1994
1103,0.8494683225,grey level,1994
1104,0.8494594665,template matching,1994
1105,0.8490342718,path length,1994
1106,0.8482944908,independent sets,1994
1107,0.8480898194,trace driven,1994
1108,0.8477346797,branch prediction,1994
1109,0.8465855844,circuit switched,1994
1110,0.8459116735,decision diagrams,1994
1111,0.8452767193,coding schemes,1994
1112,0.8449298962,heavy traffic,1994
1113,0.8438336153,block size,1994
1114,0.8436665265,sequence analysis,1994
1115,0.843523943,unified framework,1994
1116,0.8406044089,domain decomposition,1994
1117,0.8403353108,perturbation analysis,1994
1118,0.8384997663,sliding mode,1994
1119,0.8384398715,spl lambda,1994
1120,0.8383124698,software pipelining,1994
1121,0.8380940722,block matching,1994
1122,0.8380851327,phase noise,1994
1123,0.8377500167,trace driven simulation,1994
1124,0.83681383,doa estimation,1994
1125,0.8365776285,domain independent,1994
1126,0.8362426978,boolean function,1994
1127,0.8361507585,optimization technique,1994
1128,0.8342856558,graph theory,1994
1129,0.8332899347,fourth order,1994
1130,0.8331549999,research issues,1994
1131,0.8322308985,frequency selective,1994
1132,0.8317942284,spontaneous speech,1994
1133,0.8315726591,dynamic range,1994
1134,0.830740315,heterogeneous distributed,1994
1135,0.8306738115,linear prediction,1994
1136,0.8306392004,bursty traffic,1994
1137,0.8302795197,control architecture,1994
1138,0.8302048917,driven simulation,1994
1139,0.829850399,adaptive filtering,1994
1140,0.829412066,distributed file,1994
1141,0.8293281822,fuzzy rules,1994
1142,0.828878304,learning rule,1994
1143,0.8284239101,service times,1994
1144,0.8273852258,spatial resolution,1994
1145,0.825812086,clustering algorithm,1994
1146,0.8256952041,power control,1994
1147,0.8256635281,knapsack problem,1994
1148,0.8252462244,fading channel,1994
1149,0.8246858184,coding gain,1994
1150,0.8245289765,text retrieval,1994
1151,0.8243329527,fluid dynamics,1994
1152,0.8242860266,sign language,1994
1153,0.8237774423,rate distortion,1994
1154,0.8230080279,high precision,1994
1155,0.8224653221,pac learning,1994
